Date,SSEC.Close,SSEC.Open,SSEC.High,SSEC.Low,SSEC.Volume
2011-09-06,2470.52,2465.57,2482.24,2459.54,4920000
2011-09-05,2478.74,2510.1,2510.1,2478.2,5500000
2011-09-02,2528.28,2551.56,2557.31,2517.62,5440000
2011-09-01,2556.04,2569.8,2584.8,2547.85,5730000
2011-08-31,2567.34,2566.53,2574.42,2545.1,5920000
2011-08-30,2566.59,2592.6,2615.14,2563.69,7590000
2011-08-29,2576.41,2595.47,2595.47,2570.84,7370000
2011-08-26,2612.19,2602.21,2616.64,2593.24,7780000
2011-08-25,2615.26,2546.4,2616.3,2545.05,10450000
2011-08-24,2541.09,2562.41,2569.28,2536.26,6550000
2011-08-23,2554.02,2524.88,2554.18,2514.95,6090000
2011-08-22,2515.86,2534.57,2553.41,2507.78,6120000
2011-08-19,2534.36,2519.65,2538.27,2513.75,7060000
2011-08-18,2559.47,2601.99,2603.48,2556.86,7100000
2011-08-17,2601.26,2603.96,2617.16,2596.04,7010000
2011-08-16,2608.17,2627.85,2636.36,2601.5,8520000
2011-08-15,2626.77,2598.14,2627.1,2584.41,8870000
2011-08-12,2593.17,2593.4,2605.45,2585.85,9720000
2011-08-11,2581.51,2508.86,2582.16,2505.01,9560000
2011-08-10,2549.18,2562.39,2579.16,2544.95,10040000
2011-08-09,2526.07,2468.03,2537.41,2437.68,10370000
2011-08-08,2526.82,2599.29,2614.19,2497.92,11030000
2011-08-05,2626.42,2620.28,2644.58,2605.14,7860000
2011-08-04,2684.04,2683.19,2698.82,2675.53,5890000
2011-08-03,2678.48,2659.12,2688.06,2654.36,6400000
2011-08-02,2679.26,2689.97,2689.97,2651.28,7000000
2011-08-01,2703.78,2697.57,2712.89,2688.53,5900000
2011-07-29,2701.73,2706.5,2721.53,2681.27,7550000
2011-07-28,2708.78,2701.77,2712.09,2684.66,7850000
2011-07-27,2723.49,2690.14,2726.8,2680.43,8040000
2011-07-26,2703.03,2685.75,2704.94,2677.12,7290000
2011-07-25,2688.75,2759.63,2759.63,2680.75,11120000
2011-07-22,2770.79,2769.86,2782.17,2763.8,7020000
2011-07-21,2765.89,2795.9,2799.85,2763.42,8180000
2011-07-20,2794.2,2810.44,2817.28,2779.38,8400000
2011-07-19,2796.98,2804.92,2809.31,2790.69,9270000
2011-07-18,2816.69,2821.36,2826.96,2807.11,10810000
2011-07-15,2820.17,2803.58,2821.34,2794.16,10750000
2011-07-14,2810.44,2798.21,2811.7,2788.98,10450000
2011-07-13,2795.48,2756.03,2797.27,2756.03,9190000
2011-07-12,2754.58,2783.72,2783.72,2752.19,9670000
2011-07-11,2802.69,2789.45,2807.32,2780.67,8610000
2011-07-08,2797.77,2797.03,2807.38,2784.13,8620000
2011-07-07,2794.27,2813.19,2825.12,2793.89,11650000
2011-07-06,2810.48,2811.82,2811.82,2780.73,10310000
2011-07-05,2816.35,2812.72,2818.14,2799.11,11010000
2011-07-04,2812.82,2770.94,2813.27,2770.94,12200000
2011-07-01,2759.36,2767.83,2778.67,2752.97,9210000
2011-06-30,2762.08,2729.99,2774.37,2729.99,9100000
2011-06-29,2728.48,2757.4,2759.23,2727.25,8820000
2011-06-28,2759.2,2759.71,2763.28,2736.4,8830000
2011-06-27,2758.23,2746.79,2769.04,2743.5,10160000
2011-06-24,2746.21,2678.05,2759.71,2674.3,12580000
2011-06-23,2688.25,2640.66,2693.42,2630.34,7380000
2011-06-22,2649.32,2648.53,2657.73,2633.47,5830000
2011-06-21,2646.48,2628.02,2648.02,2618.81,6480000
2011-06-20,2621.25,2635.83,2637.88,2610.99,6010000
2011-06-17,2642.82,2661.41,2675.03,2641.39,6440000
2011-06-16,2664.28,2685.63,2691.94,2663.12,7090000
2011-06-15,2705.43,2717.68,2730.48,2705.07,7490000
2011-06-14,2730.04,2696.22,2735.55,2691.67,8310000
2011-06-13,2700.38,2687.65,2703.42,2669.4,6310000
2011-06-10,2705.14,2696.13,2707.74,2672.32,7340000
2011-06-09,2703.35,2743.54,2747.33,2702.69,8350000
2011-06-08,2750.29,2742.04,2754.12,2715.25,7430000
2011-06-07,2744.3,2720.97,2745.77,2717.31,6500000
2011-06-03,2728.02,2701.77,2732.43,2701.25,6800000
2011-06-02,2705.18,2715.32,2727.99,2676.54,8600000
2011-06-01,2743.57,2737.06,2744.56,2726.49,6860000
2011-05-31,2743.47,2707.56,2744.93,2702.09,6790000
2011-05-30,2706.36,2704.48,2728.06,2689.21,6520000
2011-05-27,2709.95,2739.39,2746.84,2708.55,8250000
2011-05-26,2736.53,2755.39,2764.89,2734.54,7870000
2011-05-25,2741.74,2764.56,2771.18,2737.33,7440000
2011-05-24,2767.06,2766.06,2771.75,2744.78,7490000
2011-05-23,2774.57,2853.29,2853.29,2771.12,9860000
2011-05-20,2858.46,2858.31,2866.76,2850.45,7070000
2011-05-19,2859.57,2879.39,2884.14,2856.83,7700000
2011-05-18,2872.77,2846.72,2877.43,2843.68,7680000
2011-05-17,2852.77,2846.45,2869.23,2821.2,9480000
2011-05-16,2849.07,2864.38,2877.09,2846.31,8460000
2011-05-13,2871.03,2846.31,2871.99,2832.25,9320000
2011-05-12,2844.08,2864.98,2876.45,2843.1,10020000
2011-05-11,2883.42,2890.35,2897.14,2868.35,9250000
2011-05-10,2890.63,2876.98,2891.03,2865.1,8130000
2011-05-09,2872.46,2868.24,2885.18,2861.42,8160000
2011-05-06,2863.89,2842.76,2881.71,2834.46,9110000
2011-05-05,2872.4,2854.77,2880.12,2849.91,9110000
2011-05-04,2866.02,2916.84,2916.97,2860.07,11150000
2011-05-03,2932.19,2911.51,2933.46,2890.22,9640000
2011-04-29,2911.51,2886.63,2913.56,2871.01,8750000
2011-04-28,2887.04,2937.95,2953.19,2884.84,10520000
2011-04-27,2925.41,2946.33,2961.13,2907.66,10550000
2011-04-26,2938.98,2956.95,2970.28,2931.5,9520000
2011-04-25,2964.95,3003.03,3003.61,2964.64,11730000
2011-04-22,3010.52,3025.7,3032.97,3004.46,11850000
2011-04-21,3026.67,3021.77,3035.47,3012.54,12150000
2011-04-20,3007.04,3005.97,3019.12,2992.67,11970000
2011-04-19,2999.04,3038.81,3038.81,2996.22,14190000
2011-04-18,3057.33,3040.53,3067.46,3037.19,13750000
2011-04-15,3050.53,3036.34,3062.53,3020.16,12850000
2011-04-14,3042.64,3049.67,3058.24,3036.73,12950000
2011-04-13,3050.4,3006.83,3050.4,2994.47,12820000
2011-04-12,3021.37,3012.79,3039.12,3003.45,14600000
2011-04-11,3022.75,3037.91,3059.57,3019.89,14720000
2011-04-08,3030.02,3005.37,3031.1,2998.34,11430000
2011-04-07,3007.91,3003.2,3012.29,2990.31,12470000
2011-04-06,3001.36,2964.21,3005.24,2963.9,14170000
2011-04-01,2967.41,2932.48,2967.85,2924.39,9980000
2011-03-31,2928.11,2954.65,2961.63,2914.38,10890000
2011-03-30,2955.77,2955.45,2968.18,2935.75,12650000
2011-03-29,2958.08,2979.86,2994.17,2953.54,16850000
2011-03-28,2984.01,2985.36,3005.78,2979.2,15600000
2011-03-25,2977.81,2948.54,2985.08,2946.7,13640000
2011-03-24,2946.71,2949.85,2958.66,2942.13,10900000
2011-03-23,2948.48,2919.02,2950.42,2911.63,11260000
2011-03-22,2919.14,2917.69,2923.39,2884.75,9510000
2011-03-21,2909.14,2913.91,2927.07,2895.15,9680000
2011-03-18,2906.89,2920.81,2930.61,2900.87,10060000
2011-03-17,2897.3,2906.95,2935.62,2885.65,13780000
2011-03-16,2930.8,2894.25,2934.02,2894.25,13080000
2011-03-15,2896.26,2927.98,2927.98,2850.94,15500000
2011-03-14,2937.63,2923.98,2939.65,2914.46,11690000
2011-03-11,2933.8,2942.42,2966.98,2927.68,11600000
2011-03-10,2957.14,2995.77,2995.77,2954.37,12380000
2011-03-09,3002.15,3002.55,3012.04,2989.34,12480000
2011-03-08,2999.94,2996.73,3001.62,2976.6,12670000
2011-03-07,2996.21,2952.72,3000.43,2952.72,16010000
2011-03-04,2942.31,2902.19,2944.46,2898.08,11830000
2011-03-03,2902.98,2918.73,2937.56,2900.76,15050000
2011-03-02,2913.81,2905.51,2924.96,2883.57,13340000
2011-03-01,2918.92,2906.28,2931.58,2901.55,13660000
2011-02-28,2905.05,2880.17,2906.17,2861.82,11870000
2011-02-25,2878.57,2876.78,2890.32,2848.65,10010000
2011-02-24,2878.6,2861.39,2881.54,2854.56,10980000
2011-02-23,2862.63,2844.99,2868.48,2839.2,11110000
2011-02-22,2855.52,2941.32,2944.41,2851.62,15300000
2011-02-21,2932.25,2886.54,2932.82,2884.19,11890000
2011-02-18,2899.79,2924.23,2924.23,2890.26,11380000
2011-02-17,2926.96,2929.26,2939.28,2905.03,13040000
2011-02-16,2923.9,2893.68,2924.19,2882.55,12780000
2011-02-15,2899.24,2900.43,2934.47,2892.64,15240000
2011-02-14,2899.13,2828.57,2906.26,2828.57,15420000
2011-02-11,2827.33,2815.12,2835.41,2807.61,10780000
2011-02-10,2818.16,2769.65,2819.06,2760.18,9790000
2011-02-09,2774.07,2778.7,2804.21,2764.87,8730000
2011-02-01,2798.96,2795.07,2805.05,2785.3,7340000
2011-01-31,2790.69,2751.53,2790.92,2748.54,9150000
2011-01-28,2752.75,2741.31,2759.44,2733.29,8540000
2011-01-27,2749.15,2690.82,2753,2677.21,10560000
2011-01-26,2708.81,2677.17,2710.74,2676.77,6080000
2011-01-25,2677.43,2691.69,2701.04,2661.45,6950000
2011-01-24,2695.72,2716.52,2736.11,2690.65,8790000
2011-01-21,2715.29,2668.68,2746.18,2667.29,9560000
2011-01-20,2677.65,2752.8,2752.8,2676.13,8600000
2011-01-19,2758.1,2707.82,2759.6,2700.81,7850000
2011-01-18,2708.98,2696.15,2715.41,2683.37,6040000
2011-01-17,2706.66,2772.45,2780.94,2698.78,9250000
2011-01-14,2791.34,2817.05,2817.05,2780.44,7680000
2011-01-13,2827.71,2830.53,2837.53,2810.87,7490000
2011-01-12,2821.31,2811.79,2828.47,2788.13,7920000
2011-01-11,2804.05,2783.48,2810.76,2770.34,8060000
2011-01-10,2791.81,2832.62,2847.36,2786.86,9080000
2011-01-07,2838.8,2820.66,2868.01,2807.87,11310000
2011-01-06,2824.2,2838.43,2853.88,2816.95,8470000
2011-01-05,2838.59,2833.12,2850.49,2824.3,10440000
2011-01-04,2852.65,2825.33,2855.4,2810.11,11010000
2010-12-31,2808.08,2759.16,2808.93,2758.13,8340000
2010-12-30,2759.58,2751.97,2768.13,2724.54,7320000
2010-12-29,2751.53,2735.48,2753.03,2721.48,6390000
2010-12-28,2732.99,2768.03,2775.15,2730.41,8430000
2010-12-27,2781.4,2842.81,2876.81,2774.54,9780000
2010-12-24,2835.16,2841.35,2853.49,2813.5,8120000
2010-12-23,2855.22,2874.2,2893.71,2849.84,8900000
2010-12-22,2877.9,2910.73,2917.2,2867.05,9830000
2010-12-21,2904.11,2857.59,2908.17,2846.63,10680000
2010-12-20,2852.92,2901.47,2911.56,2804.56,11380000
2010-12-17,2893.74,2896.77,2898.81,2881,7370000
2010-12-16,2898.14,2908.87,2921.27,2891.86,8760000
2010-12-15,2911.41,2927.26,2939.05,2905.65,10950000
2010-12-14,2927.08,2928.3,2933.41,2912.42,12090000
2010-12-13,2922.95,2850.33,2923.77,2847.66,12890000
2010-12-10,2841.04,2798.74,2850.42,2792.52,8050000
2010-12-09,2810.95,2837.61,2854.7,2808.51,9460000
2010-12-08,2848.55,2868.73,2880.56,2843.94,8670000
2010-12-07,2875.86,2843.77,2884.53,2809.11,8680000
2010-12-06,2857.18,2850.38,2871.41,2831.7,8980000
2010-12-03,2842.43,2846.72,2853.4,2822.74,8350000
2010-12-02,2843.61,2860.46,2870.81,2841.47,10420000
2010-12-01,2823.45,2810.54,2834.2,2795.81,8130000
2010-11-30,2820.18,2863.41,2881.16,2758.92,13930000
2010-11-29,2866.36,2861.15,2878.83,2841.8,10250000
2010-11-26,2871.7,2890.29,2894.42,2851.96,11090000
2010-11-25,2898.26,2875.86,2901.67,2856.96,13160000
2010-11-24,2859.94,2794.86,2861.48,2794.86,11620000
2010-11-23,2828.28,2872.17,2872.17,2791.58,11630000
2010-11-22,2884.37,2861.61,2904.97,2852.77,12710000
2010-11-19,2888.57,2879.65,2888.75,2806.64,12380000
2010-11-18,2865.45,2855.61,2873.7,2827.18,10220000
2010-11-17,2838.86,2852.48,2891.05,2824.12,12380000
2010-11-16,2894.54,3007.64,3007.64,2885.75,17110000
2010-11-15,3014.41,2984.87,3016.13,2939.68,15320000
2010-11-12,2985.43,3121.92,3150.15,2975.16,23310000
2010-11-11,3147.74,3108.51,3186.72,3102.77,21030000
2010-11-10,3115.36,3120.44,3124.26,3093.88,18510000
2010-11-09,3135,3159.02,3159.02,3110.34,19250000
2010-11-08,3159.51,3140.4,3160.7,3124.09,20540000
2010-11-05,3129.5,3129.87,3142.59,3105.92,21200000
2010-11-04,3086.94,3035.37,3087.42,3035.37,17690000
2010-11-03,3030.99,3044.02,3069.07,3017.1,18980000
2010-11-02,3045.43,3061.63,3089.57,3029.32,22490000
2010-11-01,3054.02,2986.89,3054.05,2986.89,18620000
2010-10-29,2978.83,2993.3,2996.77,2955.48,14710000
2010-10-28,2992.58,2989.29,3007.01,2969.3,14350000
2010-10-27,2997.05,3031.65,3056.4,2988.87,17630000
2010-10-26,3041.54,3065.84,3073.38,3017.82,19880000
2010-10-25,3051.42,2979.71,3051.54,2959.3,19210000
2010-10-22,2975.04,2976.75,2997.62,2954.62,14710000
2010-10-21,2983.53,3009.22,3018.24,2958.55,16140000
2010-10-20,3003.95,2947.51,3041.15,2942.5,20780000
2010-10-19,3001.85,2949.63,3002.37,2931.91,17070000
2010-10-18,2955.23,2985.46,3026.1,2944.71,26330000
2010-10-15,2971.16,2863.74,2971.16,2858.22,23660000
2010-10-14,2879.64,2881.55,2919.41,2864.52,22950000
2010-10-13,2861.36,2842.14,2862.03,2826.22,18530000
2010-10-12,2841.41,2795.76,2843.43,2782.34,16740000
2010-10-11,2806.94,2755.03,2823.6,2755.03,20750000
2010-10-08,2738.74,2681.25,2747.8,2677.99,13580000
2010-09-30,2655.66,2599.71,2656,2597.6,8960000
2010-09-29,2610.68,2608.92,2634.12,2603.93,8860000
2010-09-28,2611.35,2625.33,2625.33,2607.02,9310000
2010-09-27,2627.97,2600.54,2629.05,2597.14,7680000
2010-09-21,2591.55,2593.76,2601.1,2580.18,5810000
2010-09-20,2588.71,2601.48,2607.35,2573.63,7950000
2010-09-17,2598.69,2607.55,2615.08,2592.53,8320000
2010-09-16,2602.47,2646.92,2653.27,2583.34,11900000
2010-09-15,2652.5,2688.39,2688.49,2645.86,12200000
2010-09-14,2688.52,2694.07,2703.78,2678.97,12070000
2010-09-13,2688.32,2665.66,2696.67,2660.61,11790000
2010-09-10,2663.21,2657.24,2667.84,2628.83,11300000
2010-09-09,2656.35,2698.64,2698.64,2651.6,13300000
2010-09-08,2695.29,2687.71,2695.84,2674.32,11350000
2010-09-07,2698.36,2698.22,2704.93,2679.02,11220000
2010-09-06,2696.25,2667.2,2698.6,2664.24,14420000
2010-09-03,2655.39,2658.13,2660.54,2631.85,12950000
2010-09-02,2655.78,2646.89,2659.98,2636.42,12410000
2010-09-01,2622.88,2641.05,2662.88,2604.49,12720000
2010-08-31,2638.8,2644.79,2647.25,2626.79,11090000
2010-08-30,2652.66,2622.27,2656.36,2620.19,11050000
2010-08-27,2610.74,2602.5,2613.49,2588.64,7050000
2010-08-26,2603.48,2604.88,2616.96,2590.61,8030000
2010-08-25,2596.58,2634.95,2645.5,2595.73,10970000
2010-08-24,2650.31,2636.53,2667.17,2614.56,10720000
2010-08-23,2639.37,2637.82,2656.12,2629.71,8810000
2010-08-20,2642.31,2677.02,2683.29,2636.91,11620000
2010-08-19,2687.98,2669.43,2701.93,2659.3,12840000
2010-08-18,2666.3,2674.5,2687.76,2654.41,13630000
2010-08-17,2671.89,2663.18,2677.57,2654.01,12260000
2010-08-16,2661.71,2603.79,2665.31,2596.77,12590000
2010-08-13,2606.7,2576.69,2607.03,2564.84,8880000
2010-08-12,2575.47,2584.92,2608.76,2570.96,9270000
2010-08-11,2607.5,2587.61,2618.45,2586.02,8690000
2010-08-10,2595.27,2672.79,2675.31,2594.34,12700000
2010-08-09,2672.53,2656.36,2676.09,2650.4,12000000
2010-08-06,2658.39,2618.71,2659.41,2598.91,12090000
2010-08-05,2620.76,2636.24,2640.59,2606.62,11350000
2010-08-04,2638.52,2620.5,2638.9,2589.99,11210000
2010-08-03,2627,2678.79,2681.78,2626.72,12800000
2010-08-02,2672.52,2635.81,2675.76,2633.65,11290000
2010-07-30,2637.5,2642.85,2643.03,2614.73,9480000
2010-07-29,2648.12,2635.05,2656.41,2623.94,13910000
2010-07-28,2633.66,2574.32,2636,2564.16,12900000
2010-07-27,2575.37,2581.59,2588,2565.64,8660000
2010-07-26,2588.68,2576.37,2589.48,2556.47,9330000
2010-07-23,2572.03,2566.85,2579.52,2549.24,11440000
2010-07-22,2562.41,2525.98,2563.24,2522.2,10590000
2010-07-21,2535.39,2529.62,2553.45,2520.15,11420000
2010-07-20,2528.73,2477.75,2530.33,2477.46,11860000
2010-07-19,2475.42,2399.58,2484.19,2392.27,8880000
2010-07-16,2424.27,2414.68,2428.46,2389.07,7080000
2010-07-15,2424.3,2465.99,2487.24,2423.65,10550000
2010-07-14,2470.44,2456.1,2494.59,2456.1,7290000
2010-07-13,2450.29,2468.69,2468.69,2439.24,6630000
2010-07-12,2490.72,2468.54,2501.02,2455.81,8290000
2010-07-09,2470.92,2416.58,2485.6,2398.68,8590000
2010-07-08,2415.15,2429.68,2436.28,2402,5450000
2010-07-07,2421.12,2407.66,2421.68,2392.57,5610000
2010-07-06,2409.42,2358.28,2409.78,2356.55,6140000
2010-07-05,2363.95,2358.76,2378.09,2335.57,4800000
2010-07-02,2382.9,2371.32,2386.4,2319.74,6830000
2010-07-01,2373.79,2393.95,2410.77,2371.78,5000000
2010-06-30,2398.37,2409.54,2411.44,2382.36,5520000
2010-06-29,2427.05,2534.5,2541.14,2425.93,7370000
2010-06-28,2535.28,2550.65,2561.49,2528.39,4320000
2010-06-25,2552.82,2556.54,2572.83,2534.27,5010000
2010-06-24,2566.74,2563.64,2586.9,2554.34,4890000
2010-06-23,2569.87,2576.34,2593.67,2546.52,5880000
2010-06-22,2588.7,2579.63,2598.35,2572.96,6370000
2010-06-21,2586.21,2517.29,2587.34,2504.32,7860000
2010-06-18,2513.22,2556.6,2568.86,2505.33,6720000
2010-06-17,2560.24,2588.97,2595.51,2559.72,5500000
2010-06-11,2569.94,2574.9,2590.98,2566.62,6650000
2010-06-10,2562.58,2561.55,2581.05,2554.79,7460000
2010-06-09,2583.87,2523.88,2589.47,2501.12,9600000
2010-06-08,2513.95,2510.08,2531.88,2491.65,6300000
2010-06-07,2511.73,2508.33,2527.1,2491.66,6570000
2010-06-04,2553.59,2536.23,2556.97,2527.87,5650000
2010-06-03,2552.66,2575.77,2596.14,2551.53,6950000
2010-06-02,2571.42,2548.54,2572.34,2521.06,6490000
2010-06-01,2568.28,2577.76,2598.9,2534.27,7470000
2010-05-31,2592.15,2647.87,2665.39,2591.53,7870000
2010-05-28,2655.77,2680.4,2686.54,2641.41,8690000
2010-05-27,2655.92,2615.1,2662.08,2583.55,8790000
2010-05-26,2625.79,2620.85,2644.94,2610.51,6870000
2010-05-25,2622.63,2654.36,2659.74,2609.09,9330000
2010-05-24,2673.42,2596.32,2680.49,2596.32,11250000
2010-05-21,2583.52,2492.57,2584.45,2481.97,8390000
2010-05-20,2555.94,2571.54,2609.64,2551.45,6640000
2010-05-19,2587.81,2581.63,2623.96,2554.98,7140000
2010-05-18,2594.78,2555.14,2603.32,2529.62,8280000
2010-05-17,2559.93,2663.88,2663.88,2557.24,8260000
2010-05-14,2696.63,2692.1,2712.86,2677.19,7340000
2010-05-13,2710.51,2653.58,2711.07,2646.9,8310000
2010-05-12,2655.71,2628.02,2668.12,2604.2,8250000
2010-05-11,2647.57,2745.6,2751.07,2638.53,8790000
2010-05-10,2698.76,2690.86,2713.06,2646.59,8190000
2010-05-07,2688.38,2685.99,2732.18,2665.81,9200000
2010-05-06,2739.7,2838.95,2838.95,2735,9260000
2010-05-05,2857.15,2804.51,2857.29,2770.33,9530000
2010-05-04,2835.28,2821.35,2862.55,2809.13,6610000
2010-04-30,2870.61,2867.65,2875.81,2820.95,8870000
2010-04-29,2868.43,2912.2,2928.93,2867.94,8930000
2010-04-28,2900.33,2883.17,2916.68,2865.47,8370000
2010-04-27,2907.93,2962.14,2962.14,2866.34,10830000
2010-04-26,2969.5,2988.08,2996.83,2965.83,8910000
2010-04-23,2983.54,2995.57,3015.63,2966.78,10350000
2010-04-22,2999.48,3021.29,3023.64,2978.46,12170000
2010-04-21,3033.28,2984.62,3034.33,2972.1,11630000
2010-04-20,2979.53,2980.08,2998.91,2941.35,10170000
2010-04-19,2980.3,3096.78,3096.78,2977.77,12940000
2010-04-16,3130.3,3159.67,3159.67,3121.36,8090000
2010-04-15,3164.97,3168.14,3181.66,3135.99,10630000
2010-04-14,3166.18,3161.55,3167.66,3145.55,10640000
2010-04-13,3161.25,3129.69,3173.63,3101.48,14400000
2010-04-12,3129.26,3151.89,3156.21,3111.9,13800000
2010-04-09,3145.35,3118.93,3146.46,3114.79,10540000
2010-04-08,3118.71,3143.45,3143.83,3110.26,11460000
2010-04-07,3148.22,3156.31,3161.08,3132.24,10350000
2010-04-06,3158.68,3170.61,3177.97,3141.93,11680000
2010-04-02,3157.96,3154.77,3159.6,3141.87,12280000
2010-04-01,3147.42,3111.93,3148.34,3111.93,12680000
2010-03-31,3109.11,3129.57,3130.11,3101.76,10110000
2010-03-30,3128.47,3123.83,3132.58,3113.77,10240000
2010-03-29,3123.8,3076.05,3130.28,3071.69,13190000
2010-03-26,3059.72,3017.22,3067.71,3009.91,9310000
2010-03-25,3019.18,3051.36,3051.36,3012.31,9020000
2010-03-24,3056.81,3058.93,3076.75,3052.21,8930000
2010-03-23,3053.12,3076.96,3082.97,3051.21,9290000
2010-03-22,3074.58,3069.66,3083.34,3061.76,9650000
2010-03-19,3067.75,3046.75,3069.66,3031.02,8850000
2010-03-18,3046.09,3053.16,3063.59,3035.02,9140000
2010-03-17,3050.48,2999.82,3050.76,2994.89,8710000
2010-03-16,2992.84,2974.49,2993.84,2963.44,5960000
2010-03-15,2976.94,3010.72,3013.52,2963.49,6380000
2010-03-12,3013.41,3051.47,3057.52,3011.97,7140000
2010-03-11,3051.28,3050.64,3070.93,3025.31,7990000
2010-03-10,3048.93,3067.15,3085.99,3034.74,8460000
2010-03-09,3069.14,3053.26,3084.85,3028.69,9240000
2010-03-08,3053.23,3036.41,3058.83,3030.91,8100000
2010-03-05,3031.07,3026.64,3044.16,3011.09,9230000
2010-03-04,3023.37,3098.07,3102.4,3016.22,12640000
2010-03-03,3097.01,3074.1,3098.46,3061.47,11720000
2010-03-02,3073.11,3089.71,3095.99,3060.96,10530000
2010-03-01,3087.84,3057.01,3093.09,3054.55,11100000
2010-02-26,3051.94,3053.5,3067.53,3041.69,10130000
2010-02-25,3060.62,3026.66,3063,3022.37,11970000
2010-02-24,3022.18,2964.98,3023.74,2955.07,9290000
2010-02-23,2982.57,2998.91,2998.91,2938.75,8040000
2010-02-22,3003.4,3016.7,3026.66,3002.81,6850000
2010-02-12,3018.13,2996.09,3018.86,2993.44,5610000
2010-02-11,2985.5,2985.08,3001.64,2976.08,5660000
2010-02-10,2982.5,2967.14,2983.18,2958.22,5560000
2010-02-09,2948.84,2932.09,2957.47,2929.21,6230000
2010-02-08,2935.17,2936.45,2954.27,2922.19,6330000
2010-02-05,2939.4,2936.2,2959.23,2918.91,9730000
2010-02-04,2995.31,2983.05,3015.13,2968.68,9990000
2010-02-03,3003.84,2945.03,3005.13,2890.02,10100000
2010-02-02,2934.71,2955.75,2990.75,2930.56,8250000
2010-02-01,2941.36,2981.37,2981.37,2912.89,8810000
2010-01-29,2989.29,2979.74,3024.85,2968.45,8050000
2010-01-28,2994.14,2985.21,3006.04,2963.89,7340000
2010-01-27,2986.61,3020.54,3028.65,2972.63,7660000
2010-01-26,3019.39,3094.85,3107.2,3001.96,9350000
2010-01-25,3094.41,3103.32,3137,3092.93,7840000
2010-01-22,3128.59,3118.72,3147.83,3062.63,13780000
2010-01-21,3158.86,3154.19,3176.15,3126.9,11430000
2010-01-20,3151.85,3252.04,3255.13,3148.33,15820000
2010-01-19,3246.87,3242.22,3268.81,3236.84,12990000
2010-01-18,3237.1,3213.64,3238.24,3202.21,13510000
2010-01-15,3224.15,3217.19,3241.82,3197.22,12050000
2010-01-14,3215.55,3183.38,3219.02,3165.59,13600000
2010-01-13,3172.66,3204.98,3232.82,3165.49,15830000
2010-01-12,3273.97,3205.7,3275.2,3180.09,14070000
2010-01-11,3212.75,3301.61,3306.75,3197.33,13630000
2010-01-08,3196,3177.26,3198.92,3149.02,9840000
2010-01-07,3192.78,3253.99,3268.82,3176.71,12870000
2010-01-06,3254.22,3277.52,3295.87,3253.04,12370000
2010-01-05,3282.18,3254.47,3290.51,3221.46,12610000
2010-01-04,3243.76,3289.75,3295.28,3243.32,10940000
2009-12-31,3277.14,3265,3282.21,3250.03,11650000
2009-12-30,3262.6,3211.83,3267,3206.22,12950000
2009-12-29,3211.76,3190.17,3212.52,3166.76,10260000
2009-12-28,3188.78,3148.86,3202.09,3148.86,9120000
2009-12-25,3141.35,3149.23,3154.77,3128.15,8450000
2009-12-24,3153.41,3080.87,3156.53,3075.11,10240000
2009-12-23,3073.78,3048.2,3078.84,3041.35,8010000
2009-12-22,3050.52,3126.61,3129.31,3039.86,8510000
2009-12-21,3122.97,3108.07,3123.99,3088,7460000
2009-12-18,3113.89,3154.82,3169.58,3108.03,10190000
2009-12-17,3179.08,3261.61,3272.97,3176.63,10560000
2009-12-16,3255.21,3262.86,3299.33,3246.61,10390000
2009-12-15,3274.46,3283.6,3303.18,3267.93,10150000
2009-12-14,3302.9,3246.95,3315.03,3178.23,11820000
2009-12-11,3247.32,3260.45,3280.94,3242.37,9150000
2009-12-10,3254.26,3258.35,3276.13,3225.56,9430000
2009-12-09,3239.57,3258,3284.64,3228.2,11510000
2009-12-08,3296.66,3330.33,3330.38,3260.67,13710000
2009-12-07,3331.9,3313.06,3334.01,3302.13,13990000
2009-12-04,3317.04,3256.61,3319.13,3214.84,21590000
2009-12-03,3264.63,3267.99,3270.37,3227.77,15920000
2009-12-02,3269.75,3252.98,3278.27,3245.96,17510000
2009-12-01,3235.36,3191.06,3240.66,3173.42,16530000
2009-11-30,3195.3,3114.29,3195.88,3114.29,13890000
2009-11-27,3096.26,3137.3,3169.76,3080.89,14880000
2009-11-26,3170.98,3296.01,3305.33,3160.35,21800000
2009-11-25,3290.16,3214.82,3291.17,3188.02,18900000
2009-11-24,3223.53,3352.22,3361.39,3214.03,25020000
2009-11-23,3338.66,3312.97,3339.3,3305.5,16950000
2009-11-20,3308.35,3309.38,3332.53,3280.18,17610000
2009-11-19,3320.61,3311.19,3329.03,3285.8,17460000
2009-11-18,3303.23,3287.26,3315.87,3274.21,15870000
2009-11-17,3282.89,3291.04,3298.38,3275.3,16600000
2009-11-16,3275.05,3206.43,3275.55,3206.43,20040000
2009-11-13,3187.65,3164.65,3189.09,3127.5,15110000
2009-11-12,3172.95,3181.46,3199.87,3163.08,13800000
2009-11-11,3175.19,3176.31,3186.59,3149.07,12680000
2009-11-10,3178.61,3203.17,3211.11,3176.26,14240000
2009-11-09,3175.59,3162.15,3176.66,3141.77,13920000
2009-11-06,3164.04,3176.14,3183.57,3156.99,16350000
2009-11-05,3155.05,3133.51,3158.72,3122.52,14550000
2009-11-04,3128.54,3119.31,3141.45,3096.35,14540000
